index,EventID,Timestamp,TargetUserName,TicketEncryptionType,IpAddress,TicketOptions,LogonGuid,Status
33,4769,2024-03-19 23:26:37.166059,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{21a8e88b-e24c-fe69-9807-8a0bcc5e66cd},0x00000000
34,4769,2024-03-19 23:26:40.994137,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{1f50da02-e993-fa32-ce0c-4b1a28e2dd2b},0x00000000
35,4769,2024-03-19 23:27:33.242559,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{7e600043-0780-8360-cb93-1c2169dbe8c6},0x00000000
36,4769,2024-03-19 23:27:33.374027,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40800000,{7e600043-0780-8360-cb93-1c2169dbe8c6},0x00000000
37,4769,2024-03-19 23:27:33.495378,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{7e600043-0780-8360-cb93-1c2169dbe8c6},0x00000000
38,4769,2024-03-19 23:27:33.497797,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x60810010,{7e600043-0780-8360-cb93-1c2169dbe8c6},0x00000000
39,4769,2024-03-19 23:27:37.491186,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{33a0ec4c-ae19-335a-218f-e88a812818ba},0x00000000
40,4769,2024-03-19 23:27:37.498436,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{33a0ec4c-ae19-335a-218f-e88a812818ba},0x00000000
41,4769,2024-03-19 23:34:49.245674,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{13ad1f76-1dc7-2db5-f745-6fc733bcd91b},0x00000000
42,4769,2024-03-19 23:34:49.247416,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x60810010,{13ad1f76-1dc7-2db5-f745-6fc733bcd91b},0x00000000
43,4769,2024-03-19 23:34:49.271408,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{13ad1f76-1dc7-2db5-f745-6fc733bcd91b},0x00000000
44,4769,2024-03-19 23:34:50.107969,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{a3bfd605-d9e8-bfc9-e1d0-6166626a3322},0x00000000
45,4769,2024-03-19 23:34:50.109268,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x60810010,{a3bfd605-d9e8-bfc9-e1d0-6166626a3322},0x00000000
46,4769,2024-03-19 23:34:50.155539,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40800000,{a3bfd605-d9e8-bfc9-e1d0-6166626a3322},0x00000000
47,4769,2024-03-19 23:34:50.272314,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40800000,{a3bfd605-d9e8-bfc9-e1d0-6166626a3322},0x00000000
48,4769,2024-03-19 23:34:55.154415,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{6ab8273e-cde1-1723-8d7b-752e78d533f1},0x00000000
49,4769,2024-03-19 23:35:18.380550,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{118bdd60-90f0-d382-8e06-b53edebb0c2e},0x00000000
50,4769,2024-03-19 23:35:18.381882,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40800000,{118bdd60-90f0-d382-8e06-b53edebb0c2e},0x00000000
51,4769,2024-03-19 23:35:18.382219,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x60810010,{118bdd60-90f0-d382-8e06-b53edebb0c2e},0x00000000
52,4769,2024-03-19 23:35:18.478998,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40800000,{118bdd60-90f0-d382-8e06-b53edebb0c2e},0x00000000
53,4769,2024-03-19 23:35:18.479853,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40800000,{118bdd60-90f0-d382-8e06-b53edebb0c2e},0x00000000
54,4769,2024-03-19 23:35:18.480738,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{118bdd60-90f0-d382-8e06-b53edebb0c2e},0x00000000
55,4769,2024-03-19 23:35:19.713610,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{ba1b8662-7780-e873-539d-2b0b7e1657d8},0x00000000
56,4769,2024-03-19 23:35:19.915682,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{ba1b8662-7780-e873-539d-2b0b7e1657d8},0x00000000
57,4769,2024-03-19 23:35:20.284237,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40800000,{ebabc3df-9c14-7e1f-ee6f-fadbc980e6ee},0x00000000
58,4769,2024-03-19 23:35:20.286657,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x60810010,{ebabc3df-9c14-7e1f-ee6f-fadbc980e6ee},0x00000000
59,4769,2024-03-19 23:35:29.040047,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{86d89687-461e-82b3-3148-c7e177c2d4c4},0x00000000
60,4769,2024-03-19 23:35:31.585558,SERVER$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{21d8d0e6-d347-a42b-ccfe-5959af5f277b},0x00000000
61,4769,2024-03-19 23:36:26.652802,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{e2979013-d538-8dc7-1e6d-5692bea042a2},0x00000000
62,4769,2024-03-19 23:36:26.811827,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40800000,{e2979013-d538-8dc7-1e6d-5692bea042a2},0x00000000
63,4769,2024-03-19 23:36:26.886894,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{e2979013-d538-8dc7-1e6d-5692bea042a2},0x00000000
64,4769,2024-03-19 23:36:26.889088,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x60810010,{e2979013-d538-8dc7-1e6d-5692bea042a2},0x00000000
65,4769,2024-03-19 23:36:30.059290,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{983d2a25-5fb1-cdbb-5104-4f9b73b358e9},0x00000000
66,4769,2024-03-19 23:36:30.127695,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.6,0x40810000,{983d2a25-5fb1-cdbb-5104-4f9b73b358e9},0x00000000
67,4769,2024-03-20 19:03:26.424303,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{19307008-dbfd-109d-c801-50a13b68c30a},0x00000000
68,4769,2024-03-20 19:03:26.673012,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{19307008-dbfd-109d-c801-50a13b68c30a},0x00000000
69,4769,2024-03-20 19:03:26.673365,DC$@CSECLAB.TEST,0x00000012,::1,0x60810010,{19307008-dbfd-109d-c801-50a13b68c30a},0x00000000
70,4769,2024-03-20 19:03:26.713749,DC$@CSECLAB.TEST,0x00000012,::1,0x40800000,{19307008-dbfd-109d-c801-50a13b68c30a},0x00000000
71,4769,2024-03-20 19:03:26.727770,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{19307008-dbfd-109d-c801-50a13b68c30a},0x00000000
72,4769,2024-03-20 19:03:27.167177,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{652326ba-ead9-4b2c-d8e6-1df5fa7fc251},0x00000000
73,4769,2024-03-20 19:03:27.234211,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{652326ba-ead9-4b2c-d8e6-1df5fa7fc251},0x00000000
74,4769,2024-03-20 19:03:27.713118,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{652326ba-ead9-4b2c-d8e6-1df5fa7fc251},0x00000000
75,4769,2024-03-20 19:03:27.729956,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{652326ba-ead9-4b2c-d8e6-1df5fa7fc251},0x00000000
76,4769,2024-03-20 19:12:45.254095,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{f63e01c8-f7eb-7f14-ca70-d4401a6a7a8f},0x00000000
77,4769,2024-03-20 19:17:39.719109,azradmin@CSECLAB.TEST,0x00000012,::1,0x40810000,{84df5c9e-dd28-da29-797d-5e30238ecaac},0x00000000
78,4769,2024-03-20 19:17:56.537756,DC$@CSECLAB.TEST,0x00000012,::1,0x40800000,{dcbf043c-4977-14d3-64a3-4ec961a19862},0x00000000
79,4769,2024-03-20 19:18:31.849890,DC$@CSECLAB.TEST,0x00000012,::1,0x40800000,{c0b6e6c7-2842-277a-8b06-e3779fb115ef},0x00000000
80,4769,2024-03-20 19:19:47.178667,azradmin@CSECLAB.TEST,0x00000012,::1,0x40810000,{e2dcfb56-8fe0-7c65-4f50-0af80279e8f0},0x00000000
81,4769,2024-03-20 19:21:53.697643,azradmin@CSECLAB.TEST,0x00000012,::1,0x40810000,{ea938804-b3d3-9cc6-0844-4c18aac53fc1},0x00000000
82,4769,2024-03-20 19:38:21.215569,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{c118f879-3219-e87a-dd0c-dd36be116d02},0x00000000
83,4769,2024-03-20 19:38:21.217501,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x60810010,{c118f879-3219-e87a-dd0c-dd36be116d02},0x00000000
84,4769,2024-03-20 19:38:21.246338,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40800000,{c118f879-3219-e87a-dd0c-dd36be116d02},0x00000000
85,4769,2024-03-20 19:38:21.277327,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40800000,{c118f879-3219-e87a-dd0c-dd36be116d02},0x00000000
86,4769,2024-03-20 19:38:21.692396,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{c118f879-3219-e87a-dd0c-dd36be116d02},0x00000000
87,4769,2024-03-20 19:38:22.857601,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{5ed76d2d-6e94-d73c-81b7-930c7520b003},0x00000000
88,4769,2024-03-20 19:38:24.008530,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40800000,{02ae1b16-7893-1eab-6540-1dc9db34bb54},0x00000000
89,4769,2024-03-20 19:38:24.010826,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x60810010,{02ae1b16-7893-1eab-6540-1dc9db34bb54},0x00000000
90,4769,2024-03-20 19:38:32.793966,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{1b221de8-152b-250c-e29b-f837cb2164b8},0x00000000
91,4769,2024-03-20 19:38:36.726648,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{a5d5d305-da26-2898-3f65-1cc35410515d},0x00000000
92,4769,2024-03-20 19:39:58.370016,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{0712d171-4cb4-d9e4-0428-a8c2dd6506bc},0x00000000
93,4769,2024-03-20 19:39:58.728331,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40800000,{0712d171-4cb4-d9e4-0428-a8c2dd6506bc},0x00000000
94,4769,2024-03-20 19:46:31.849211,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{33369aec-b17f-95c4-82e6-8d6dc81be9ad},0x00000000
95,4769,2024-03-20 19:46:31.851768,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x60810010,{33369aec-b17f-95c4-82e6-8d6dc81be9ad},0x00000000
96,4769,2024-03-20 19:47:08.312061,John.Smith@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{691c7246-0bc1-d613-4faa-4306d3b0f743},0x00000000
97,4769,2024-03-20 19:47:08.482038,John.Smith@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40800000,{691c7246-0bc1-d613-4faa-4306d3b0f743},0x00000000
98,4769,2024-03-20 19:47:08.520277,John.Smith@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{691c7246-0bc1-d613-4faa-4306d3b0f743},0x00000000
99,4769,2024-03-20 19:47:08.521936,John.Smith@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x60810010,{691c7246-0bc1-d613-4faa-4306d3b0f743},0x00000000
100,4769,2024-03-20 19:47:11.237078,John.Smith@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{69cd9be2-ed51-886e-86c9-d24360513648},0x00000000
101,4769,2024-03-20 19:47:11.268112,John.Smith@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{69cd9be2-ed51-886e-86c9-d24360513648},0x00000000
102,4769,2024-03-20 20:02:54.711397,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{1d396c71-7238-f0b8-59a6-2fba6d2cff85},0x00000000
103,4769,2024-03-20 20:02:54.711740,DC$@CSECLAB.TEST,0x00000012,::1,0x60810010,{1d396c71-7238-f0b8-59a6-2fba6d2cff85},0x00000000
104,4769,2024-03-20 20:38:51.523033,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{e62de942-d42c-4396-a3fd-fbd6e60be5e5},0x00000000
105,4769,2024-03-20 21:50:56.271675,John.Smith@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{9ba1e846-39b4-7dd8-5acc-f7d9567da004},0x00000000
106,4769,2024-03-20 21:50:56.579239,John.Smith@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40800000,{9ba1e846-39b4-7dd8-5acc-f7d9567da004},0x00000000
107,4769,2024-03-20 21:57:38.713161,john.smith@CSECLAB.TEST,0x00000017,::ffff:10.0.0.7,0x40810010,{caf222f2-81c2-8201-4ec2-536b409bf119},0x00000000
108,4769,2024-03-20 22:55:58.772890,john.smith@CSECLAB.TEST,0x00000017,::ffff:10.0.0.7,0x40810010,{1d0422e0-e922-ddc7-5d2d-f7dd720b609a},0x00000000
109,4769,2024-03-20 23:00:02.033710,john.smith@CSECLAB.TEST,0x00000017,::ffff:10.0.0.7,0x40810010,{37266d92-346d-0278-47ec-b13756cfd572},0x00000000
110,4769,2024-03-20 23:13:46.245049,John.Smith@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{89c46cac-e109-6728-f7a7-921d9b86f034},0x00000000
111,4769,2024-03-20 23:13:46.247292,John.Smith@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x60810010,{89c46cac-e109-6728-f7a7-921d9b86f034},0x00000000
112,4769,2024-03-21 19:45:55.407087,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{10dc150f-fee6-bcb1-393b-36bbfa413bc9},0x00000000
113,4769,2024-03-21 19:45:55.678875,DC$@CSECLAB.TEST,0x00000012,::1,0x40800000,{10dc150f-fee6-bcb1-393b-36bbfa413bc9},0x00000000
114,4769,2024-03-21 19:45:55.681618,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{10dc150f-fee6-bcb1-393b-36bbfa413bc9},0x00000000
115,4769,2024-03-21 19:45:55.681946,DC$@CSECLAB.TEST,0x00000012,::1,0x60810010,{10dc150f-fee6-bcb1-393b-36bbfa413bc9},0x00000000
116,4769,2024-03-21 19:45:55.693609,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{10dc150f-fee6-bcb1-393b-36bbfa413bc9},0x00000000
117,4769,2024-03-21 19:45:56.054239,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{e531a12d-9aa3-4394-e5fd-7d0829908c76},0x00000000
118,4769,2024-03-21 19:45:56.739658,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{e531a12d-9aa3-4394-e5fd-7d0829908c76},0x00000000
119,4769,2024-03-21 19:45:56.758257,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{e531a12d-9aa3-4394-e5fd-7d0829908c76},0x00000000
120,4769,2024-03-21 19:48:39.781525,azradmin@CSECLAB.TEST,0x00000012,::1,0x40810000,{1b16fb40-5c8c-9828-1387-8d7678bd9ba3},0x00000000
121,4769,2024-03-21 19:52:05.844326,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{ce0d3115-b55e-73e9-fdf4-bfe1ce9eb4f2},0x00000000
122,4769,2024-03-21 19:52:06.116602,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40800000,{0bdbf83c-bc12-347a-48e7-694024cab12a},0x00000000
123,4769,2024-03-21 19:52:06.549208,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40800000,{4c5fac5a-74f3-517e-7800-8e181117db19},0x00000000
124,4769,2024-03-21 19:55:13.052067,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{8aeee45b-67f4-4dba-4854-25209b8b7a2c},0x00000000
125,4769,2024-03-21 20:00:25.423149,DC$@CSECLAB.TEST,0x00000012,::1,0x40800000,{ffee2b15-d413-a5bd-9ac3-5cc236778bd6},0x00000000
126,4769,2024-03-21 20:00:58.952490,DC$@CSECLAB.TEST,0x00000012,::1,0x40800000,{d118e71c-b57b-1027-3069-1492bed0628c},0x00000000
127,4769,2024-03-21 20:04:50.625788,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{c78d5321-4465-1d38-ba56-061b036ffefa},0x00000000
128,4769,2024-03-21 20:04:50.628090,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x60810010,{c78d5321-4465-1d38-ba56-061b036ffefa},0x00000000
129,4769,2024-03-21 20:45:23.680185,DC$@CSECLAB.TEST,0x00000012,::1,0x40810000,{fc90fbca-cad6-accc-b123-17344d36b959},0x00000000
130,4769,2024-03-21 20:45:23.680531,DC$@CSECLAB.TEST,0x00000012,::1,0x60810010,{fc90fbca-cad6-accc-b123-17344d36b959},0x00000000
131,4769,2024-03-21 20:46:22.863222,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{c3c31fee-1f4a-223e-d17e-7736ee332838},0x00000000
132,4769,2024-03-21 20:46:22.865639,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x60810010,{c3c31fee-1f4a-223e-d17e-7736ee332838},0x00000000
133,4769,2024-03-21 20:46:28.730911,WIN10$@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{19740989-d2da-7526-b422-97fde1b2a457},0x00000000
134,4769,2024-03-21 20:51:12.859064,john.smith@CSECLAB.TEST,0x00000017,::ffff:10.0.0.7,0x40810010,{0fe65203-25fe-56ab-1343-f3cb144186c8},0x00000000
135,4769,2024-03-21 20:52:01.318087,john.smith@CSECLAB.TEST,0x00000017,::ffff:10.0.0.7,0x40810010,{1b2335b0-b315-3f68-66ef-2e54cb20c919},0x00000000
136,4769,2024-03-21 20:55:14.233797,azradmin@CSECLAB.TEST,0x00000012,::1,0x40810000,{d4f62333-7ca4-97f6-fc45-413b69ad800d},0x00000000
137,4769,2024-03-21 20:55:49.730953,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x40810000,{97e64ff6-8459-5624-1599-2bc694053d6e},0x00000000
138,4769,2024-03-21 20:55:49.733524,azradmin@CSECLAB.TEST,0x00000012,::ffff:10.0.0.5,0x60810010,{97e64ff6-8459-5624-1599-2bc694053d6e},0x00000000
139,4769,2024-03-21 20:56:37.987207,azradmin@CSECLAB.TEST,0x00000012,::1,0x40810000,{54001f22-f16e-2554-c3e7-bb4eade1d99a},0x00000000
140,4769,2024-03-21 20:57:10.155247,azradmin@CSECLAB.TEST,0x00000012,::1,0x40810000,{27da500d-c57e-4ff2-547e-3a7655fd73dd},0x00000000
141,4769,2024-03-21 20:58:42.796560,azradmin@CSECLAB.TEST,0x00000012,::1,0x40810000,{2c707838-6f1b-8c7c-4b47-809c32d7a997},0x00000000
142,4769,2024-03-21 21:00:20.403906,azradmin@CSECLAB.TEST,0x00000012,::1,0x40810000,{4a25dcb7-3e48-ae39-3db7-4d6de1d7fc56},0x00000000
143,4769,2024-03-21 21:01:21.183601,azradmin@CSECLAB.TEST,0x00000012,::1,0x40810000,{1464dd33-bea9-fa7f-7b55-f5085554b3ea},0x00000000
144,4769,2024-03-21 21:01:38.414150,john.smith@CSECLAB.TEST,0x00000017,::ffff:10.0.0.7,0x40810010,{91f7002d-0b46-daf0-545e-3c2f9f2da6f3},0x00000000
145,4769,2024-03-21 21:02:19.124018,azradmin@CSECLAB.TEST,0x00000012,::1,0x40810000,{92e50d25-3e75-cd46-d39f-30df8ad41372},0x00000000
146,4769,2024-03-21 21:02:32.134630,john.smith@CSECLAB.TEST,0x00000017,::ffff:10.0.0.7,0x40810010,{ce0d1dcd-847b-1100-0687-562239aaf0c5},0x00000000
147,4769,2024-03-21 21:03:22.236345,john.smith@CSECLAB.TEST,0x00000017,::ffff:10.0.0.7,0x40810010,{d87065ee-1b91-0594-0e22-96e5097f7833},0x00000000
148,4769,2024-03-21 21:03:53.617247,john.smith@CSECLAB.TEST,0x00000017,::ffff:10.0.0.7,0x40810010,{739f5c03-5cac-022f-36a8-dcad59716a74},0x00000000
149,4769,2024-03-21 21:15:11.568501,john.smith@CSECLAB.TEST,0x00000017,::ffff:10.0.0.7,0x40810010,{a5a328c4-f862-4736-dd56-3bc25a3744f0},0x00000000
