index,EventID,Timestamp,TargetUserName,ServiceName,IpAddress
52,4769,2024-03-19 23:35:18.478998,SERVER$@CSECLAB.TEST,DC$,::ffff:10.0.0.6
53,4769,2024-03-19 23:35:18.479853,SERVER$@CSECLAB.TEST,DC$,::ffff:10.0.0.6
54,4769,2024-03-19 23:35:18.480738,SERVER$@CSECLAB.TEST,DC$,::ffff:10.0.0.6
55,4769,2024-03-19 23:35:19.713610,SERVER$@CSECLAB.TEST,SERVER$,::ffff:10.0.0.6
56,4769,2024-03-19 23:35:19.915682,SERVER$@CSECLAB.TEST,DC$,::ffff:10.0.0.6
57,4769,2024-03-19 23:35:20.284237,SERVER$@CSECLAB.TEST,DC$,::ffff:10.0.0.6
58,4769,2024-03-19 23:35:20.286657,SERVER$@CSECLAB.TEST,krbtgt,::ffff:10.0.0.6
59,4769,2024-03-19 23:35:29.040047,SERVER$@CSECLAB.TEST,SERVER$,::ffff:10.0.0.6
60,4769,2024-03-19 23:35:31.585558,SERVER$@CSECLAB.TEST,DC$,::ffff:10.0.0.6
61,4769,2024-03-19 23:36:26.652802,azradmin@CSECLAB.TEST,SERVER$,::ffff:10.0.0.6
62,4769,2024-03-19 23:36:26.811827,azradmin@CSECLAB.TEST,DC$,::ffff:10.0.0.6
63,4769,2024-03-19 23:36:26.886894,azradmin@CSECLAB.TEST,DC$,::ffff:10.0.0.6
64,4769,2024-03-19 23:36:26.889088,azradmin@CSECLAB.TEST,krbtgt,::ffff:10.0.0.6
65,4769,2024-03-19 23:36:30.059290,azradmin@CSECLAB.TEST,DC$,::ffff:10.0.0.6
66,4769,2024-03-19 23:36:30.127695,azradmin@CSECLAB.TEST,DC$,::ffff:10.0.0.6
67,4769,2024-03-20 19:03:26.424303,DC$@CSECLAB.TEST,DC$,::1
68,4769,2024-03-20 19:03:26.673012,DC$@CSECLAB.TEST,DC$,::1
69,4769,2024-03-20 19:03:26.673365,DC$@CSECLAB.TEST,krbtgt,::1
70,4769,2024-03-20 19:03:26.713749,DC$@CSECLAB.TEST,DC$,::1
71,4769,2024-03-20 19:03:26.727770,DC$@CSECLAB.TEST,DC$,::1
72,4769,2024-03-20 19:03:27.167177,DC$@CSECLAB.TEST,DC$,::1
73,4769,2024-03-20 19:03:27.234211,DC$@CSECLAB.TEST,DC$,::1
74,4769,2024-03-20 19:03:27.713118,DC$@CSECLAB.TEST,DC$,::1
75,4769,2024-03-20 19:03:27.729956,DC$@CSECLAB.TEST,DC$,::1
76,4769,2024-03-20 19:12:45.254095,DC$@CSECLAB.TEST,DC$,::1
77,4769,2024-03-20 19:17:39.719109,azradmin@CSECLAB.TEST,DC$,::1
78,4769,2024-03-20 19:17:56.537756,DC$@CSECLAB.TEST,DC$,::1
79,4769,2024-03-20 19:18:31.849890,DC$@CSECLAB.TEST,DC$,::1
80,4769,2024-03-20 19:19:47.178667,azradmin@CSECLAB.TEST,krbtgt,::1
81,4769,2024-03-20 19:21:53.697643,azradmin@CSECLAB.TEST,krbtgt,::1
82,4769,2024-03-20 19:38:21.215569,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
83,4769,2024-03-20 19:38:21.217501,WIN10$@CSECLAB.TEST,krbtgt,::ffff:10.0.0.5
84,4769,2024-03-20 19:38:21.246338,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
85,4769,2024-03-20 19:38:21.277327,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
86,4769,2024-03-20 19:38:21.692396,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
87,4769,2024-03-20 19:38:22.857601,WIN10$@CSECLAB.TEST,WIN10$,::ffff:10.0.0.5
88,4769,2024-03-20 19:38:24.008530,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
89,4769,2024-03-20 19:38:24.010826,WIN10$@CSECLAB.TEST,krbtgt,::ffff:10.0.0.5
90,4769,2024-03-20 19:38:32.793966,WIN10$@CSECLAB.TEST,WIN10$,::ffff:10.0.0.5
91,4769,2024-03-20 19:38:36.726648,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
92,4769,2024-03-20 19:39:58.370016,azradmin@CSECLAB.TEST,WIN10$,::ffff:10.0.0.5
93,4769,2024-03-20 19:39:58.728331,azradmin@CSECLAB.TEST,DC$,::ffff:10.0.0.5
94,4769,2024-03-20 19:46:31.849211,azradmin@CSECLAB.TEST,DC$,::ffff:10.0.0.5
95,4769,2024-03-20 19:46:31.851768,azradmin@CSECLAB.TEST,krbtgt,::ffff:10.0.0.5
96,4769,2024-03-20 19:47:08.312061,John.Smith@CSECLAB.TEST,WIN10$,::ffff:10.0.0.5
97,4769,2024-03-20 19:47:08.482038,John.Smith@CSECLAB.TEST,DC$,::ffff:10.0.0.5
98,4769,2024-03-20 19:47:08.520277,John.Smith@CSECLAB.TEST,DC$,::ffff:10.0.0.5
99,4769,2024-03-20 19:47:08.521936,John.Smith@CSECLAB.TEST,krbtgt,::ffff:10.0.0.5
100,4769,2024-03-20 19:47:11.237078,John.Smith@CSECLAB.TEST,DC$,::ffff:10.0.0.5
101,4769,2024-03-20 19:47:11.268112,John.Smith@CSECLAB.TEST,DC$,::ffff:10.0.0.5
102,4769,2024-03-20 20:02:54.711397,DC$@CSECLAB.TEST,DC$,::1
103,4769,2024-03-20 20:02:54.711740,DC$@CSECLAB.TEST,krbtgt,::1
104,4769,2024-03-20 20:38:51.523033,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
105,4769,2024-03-20 21:50:56.271675,John.Smith@CSECLAB.TEST,WIN10$,::ffff:10.0.0.5
106,4769,2024-03-20 21:50:56.579239,John.Smith@CSECLAB.TEST,DC$,::ffff:10.0.0.5
107,4769,2024-03-20 21:57:38.713161,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
108,4769,2024-03-20 22:55:58.772890,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
109,4769,2024-03-20 23:00:02.033710,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
110,4769,2024-03-20 23:13:46.245049,John.Smith@CSECLAB.TEST,DC$,::ffff:10.0.0.5
111,4769,2024-03-20 23:13:46.247292,John.Smith@CSECLAB.TEST,krbtgt,::ffff:10.0.0.5
112,4769,2024-03-21 19:45:55.407087,DC$@CSECLAB.TEST,DC$,::1
113,4769,2024-03-21 19:45:55.678875,DC$@CSECLAB.TEST,DC$,::1
114,4769,2024-03-21 19:45:55.681618,DC$@CSECLAB.TEST,DC$,::1
115,4769,2024-03-21 19:45:55.681946,DC$@CSECLAB.TEST,krbtgt,::1
116,4769,2024-03-21 19:45:55.693609,DC$@CSECLAB.TEST,DC$,::1
117,4769,2024-03-21 19:45:56.054239,DC$@CSECLAB.TEST,DC$,::1
118,4769,2024-03-21 19:45:56.739658,DC$@CSECLAB.TEST,DC$,::1
119,4769,2024-03-21 19:45:56.758257,DC$@CSECLAB.TEST,DC$,::1
120,4769,2024-03-21 19:48:39.781525,azradmin@CSECLAB.TEST,DC$,::1
121,4769,2024-03-21 19:52:05.844326,azradmin@CSECLAB.TEST,WIN10$,::ffff:10.0.0.5
122,4769,2024-03-21 19:52:06.116602,azradmin@CSECLAB.TEST,DC$,::ffff:10.0.0.5
123,4769,2024-03-21 19:52:06.549208,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
124,4769,2024-03-21 19:55:13.052067,DC$@CSECLAB.TEST,DC$,::1
125,4769,2024-03-21 20:00:25.423149,DC$@CSECLAB.TEST,DC$,::1
126,4769,2024-03-21 20:00:58.952490,DC$@CSECLAB.TEST,DC$,::1
127,4769,2024-03-21 20:04:50.625788,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
128,4769,2024-03-21 20:04:50.628090,WIN10$@CSECLAB.TEST,krbtgt,::ffff:10.0.0.5
129,4769,2024-03-21 20:45:23.680185,DC$@CSECLAB.TEST,DC$,::1
130,4769,2024-03-21 20:45:23.680531,DC$@CSECLAB.TEST,krbtgt,::1
131,4769,2024-03-21 20:46:22.863222,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
132,4769,2024-03-21 20:46:22.865639,WIN10$@CSECLAB.TEST,krbtgt,::ffff:10.0.0.5
133,4769,2024-03-21 20:46:28.730911,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
134,4769,2024-03-21 20:51:12.859064,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
135,4769,2024-03-21 20:52:01.318087,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
136,4769,2024-03-21 20:55:14.233797,azradmin@CSECLAB.TEST,DC$,::1
137,4769,2024-03-21 20:55:49.730953,azradmin@CSECLAB.TEST,DC$,::ffff:10.0.0.5
138,4769,2024-03-21 20:55:49.733524,azradmin@CSECLAB.TEST,krbtgt,::ffff:10.0.0.5
139,4769,2024-03-21 20:56:37.987207,azradmin@CSECLAB.TEST,krbtgt,::1
140,4769,2024-03-21 20:57:10.155247,azradmin@CSECLAB.TEST,krbtgt,::1
141,4769,2024-03-21 20:58:42.796560,azradmin@CSECLAB.TEST,krbtgt,::1
142,4769,2024-03-21 21:00:20.403906,azradmin@CSECLAB.TEST,DC$,::1
143,4769,2024-03-21 21:01:21.183601,azradmin@CSECLAB.TEST,krbtgt,::1
144,4769,2024-03-21 21:01:38.414150,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
145,4769,2024-03-21 21:02:19.124018,azradmin@CSECLAB.TEST,krbtgt,::1
146,4769,2024-03-21 21:02:32.134630,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
147,4769,2024-03-21 21:03:22.236345,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
148,4769,2024-03-21 21:03:53.617247,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
149,4769,2024-03-21 21:15:11.568501,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
150,4769,2024-03-21 21:43:39.923912,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
151,4769,2024-03-21 21:47:22.178480,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
152,4769,2024-03-22 23:10:17.746721,DC$@CSECLAB.TEST,DC$,::1
153,4769,2024-03-22 23:10:17.946394,DC$@CSECLAB.TEST,DC$,::1
154,4769,2024-03-22 23:10:17.946732,DC$@CSECLAB.TEST,krbtgt,::1
155,4769,2024-03-22 23:10:18.000376,DC$@CSECLAB.TEST,DC$,::1
156,4769,2024-03-22 23:10:18.015182,DC$@CSECLAB.TEST,DC$,::1
157,4769,2024-03-22 23:10:18.405581,DC$@CSECLAB.TEST,DC$,::1
158,4769,2024-03-22 23:10:18.808390,DC$@CSECLAB.TEST,DC$,::1
159,4769,2024-03-22 23:10:18.823473,DC$@CSECLAB.TEST,DC$,::1
160,4769,2024-03-22 23:19:36.816553,DC$@CSECLAB.TEST,DC$,::1
161,4769,2024-03-22 23:24:47.741020,DC$@CSECLAB.TEST,DC$,::1
162,4769,2024-03-22 23:25:19.542295,DC$@CSECLAB.TEST,DC$,::1
163,4769,2024-03-22 23:29:06.049776,azradmin@CSECLAB.TEST,DC$,::1
164,4769,2024-03-23 00:09:45.689335,DC$@CSECLAB.TEST,DC$,::1
165,4769,2024-03-23 00:09:45.689674,DC$@CSECLAB.TEST,krbtgt,::1
166,4769,2024-03-23 20:17:15.596743,DC$@CSECLAB.TEST,DC$,::1
167,4769,2024-03-23 20:17:15.862968,DC$@CSECLAB.TEST,DC$,::1
168,4769,2024-03-23 20:17:15.863325,DC$@CSECLAB.TEST,krbtgt,::1
169,4769,2024-03-23 20:17:15.872112,DC$@CSECLAB.TEST,DC$,::1
170,4769,2024-03-23 20:17:15.874989,DC$@CSECLAB.TEST,DC$,::1
171,4769,2024-03-23 20:17:16.226543,DC$@CSECLAB.TEST,DC$,::1
172,4769,2024-03-23 20:17:16.273035,DC$@CSECLAB.TEST,DC$,::1
173,4769,2024-03-23 20:17:16.860228,DC$@CSECLAB.TEST,DC$,::1
174,4769,2024-03-23 20:17:16.878359,DC$@CSECLAB.TEST,DC$,::1
175,4769,2024-03-23 20:26:33.846401,DC$@CSECLAB.TEST,DC$,::1
176,4769,2024-03-23 20:26:57.654753,azradmin@CSECLAB.TEST,DC$,::1
177,4769,2024-03-23 20:31:45.630877,DC$@CSECLAB.TEST,DC$,::1
178,4769,2024-03-23 20:32:17.401562,DC$@CSECLAB.TEST,DC$,::1
179,4769,2024-03-23 20:50:47.269541,azradmin@CSECLAB.TEST,DC$,::1
180,4769,2024-03-23 21:05:44.158127,azradmin@CSECLAB.TEST,DC$,::1
181,4769,2024-03-23 21:16:43.651001,DC$@CSECLAB.TEST,DC$,::1
182,4769,2024-03-23 21:16:43.651333,DC$@CSECLAB.TEST,krbtgt,::1
183,4769,2024-03-23 21:19:47.988380,azradmin@CSECLAB.TEST,DC$,::1
184,4769,2024-03-24 22:03:37.631105,DC$@CSECLAB.TEST,DC$,::1
185,4769,2024-03-24 22:03:37.881992,DC$@CSECLAB.TEST,DC$,::1
186,4769,2024-03-24 22:03:37.882326,DC$@CSECLAB.TEST,krbtgt,::1
187,4769,2024-03-24 22:03:37.899094,DC$@CSECLAB.TEST,DC$,::1
188,4769,2024-03-24 22:03:37.911007,DC$@CSECLAB.TEST,DC$,::1
189,4769,2024-03-24 22:03:38.277826,DC$@CSECLAB.TEST,DC$,::1
190,4769,2024-03-24 22:03:38.305849,DC$@CSECLAB.TEST,DC$,::1
191,4769,2024-03-24 22:03:38.896303,DC$@CSECLAB.TEST,DC$,::1
192,4769,2024-03-24 22:03:38.910152,DC$@CSECLAB.TEST,DC$,::1
193,4769,2024-03-24 22:04:03.717009,azradmin@CSECLAB.TEST,DC$,::1
194,4769,2024-03-24 22:11:40.727108,azradmin@CSECLAB.TEST,DC$,::1
195,4769,2024-03-24 22:12:56.737614,DC$@CSECLAB.TEST,DC$,::1
196,4769,2024-03-24 22:18:07.607912,DC$@CSECLAB.TEST,DC$,::1
197,4769,2024-03-24 22:18:39.154593,DC$@CSECLAB.TEST,DC$,::1
198,4769,2024-03-24 23:03:05.621393,DC$@CSECLAB.TEST,DC$,::1
199,4769,2024-03-24 23:03:05.621723,DC$@CSECLAB.TEST,krbtgt,::1
200,4769,2024-03-26 21:02:10.241081,DC$@CSECLAB.TEST,DC$,::1
201,4769,2024-03-26 21:02:10.441158,DC$@CSECLAB.TEST,DC$,::1
202,4769,2024-03-26 21:02:10.441507,DC$@CSECLAB.TEST,krbtgt,::1
203,4769,2024-03-26 21:02:10.497709,DC$@CSECLAB.TEST,DC$,::1
204,4769,2024-03-26 21:02:10.501890,DC$@CSECLAB.TEST,DC$,::1
205,4769,2024-03-26 21:02:10.888990,DC$@CSECLAB.TEST,DC$,::1
206,4769,2024-03-26 21:02:10.917101,DC$@CSECLAB.TEST,DC$,::1
207,4769,2024-03-26 21:02:11.508406,DC$@CSECLAB.TEST,DC$,::1
208,4769,2024-03-26 21:02:11.518991,DC$@CSECLAB.TEST,DC$,::1
209,4769,2024-03-26 21:02:32.578939,azradmin@CSECLAB.TEST,DC$,::1
210,4769,2024-03-26 21:04:08.129230,azradmin@CSECLAB.TEST,DC$,::1
211,4769,2024-03-26 21:11:29.441118,DC$@CSECLAB.TEST,DC$,::1
212,4769,2024-03-26 21:13:49.489511,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
213,4769,2024-03-26 21:13:49.498667,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
214,4769,2024-03-26 21:13:49.508957,WIN10$@CSECLAB.TEST,krbtgt,::ffff:10.0.0.5
215,4769,2024-03-26 21:13:49.622471,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
216,4769,2024-03-26 21:13:49.793282,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
217,4769,2024-03-26 21:13:51.200653,WIN10$@CSECLAB.TEST,WIN10$,::ffff:10.0.0.5
218,4769,2024-03-26 21:13:51.555496,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
219,4769,2024-03-26 21:13:51.558220,WIN10$@CSECLAB.TEST,krbtgt,::ffff:10.0.0.5
220,4769,2024-03-26 21:14:05.022528,WIN10$@CSECLAB.TEST,WIN10$,::ffff:10.0.0.5
221,4769,2024-03-26 21:14:05.253883,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
222,4769,2024-03-26 21:14:57.769888,azradmin@CSECLAB.TEST,WIN10$,::ffff:10.0.0.5
223,4769,2024-03-26 21:14:58.027166,azradmin@CSECLAB.TEST,DC$,::ffff:10.0.0.5
224,4769,2024-03-26 21:16:40.230619,DC$@CSECLAB.TEST,DC$,::1
225,4769,2024-03-26 21:17:12.055767,DC$@CSECLAB.TEST,DC$,::1
226,4769,2024-03-26 21:29:39.993443,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
227,4769,2024-03-26 21:33:09.330236,azradmin@CSECLAB.TEST,krbtgt,::1
228,4769,2024-03-26 21:35:32.723639,azradmin@CSECLAB.TEST,krbtgt,::1
229,4769,2024-03-26 21:36:49.523792,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
230,4769,2024-03-26 21:49:54.273878,azradmin@CSECLAB.TEST,krbtgt,::1
231,4769,2024-03-26 21:56:10.294226,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
232,4769,2024-03-26 21:56:10.301739,john.smith@CSECLAB.TEST,iis_svc,::ffff:10.0.0.7
233,4769,2024-03-26 22:01:38.352362,DC$@CSECLAB.TEST,DC$,::1
234,4769,2024-03-26 22:01:38.352688,DC$@CSECLAB.TEST,krbtgt,::1
235,4769,2024-03-26 22:01:45.280642,john.smith@CSECLAB.TEST,MSSQL_svc,::ffff:10.0.0.7
236,4769,2024-03-26 22:01:45.287796,john.smith@CSECLAB.TEST,iis_svc,::ffff:10.0.0.7
237,4769,2024-03-26 22:09:21.729622,azradmin@CSECLAB.TEST,DC$,::ffff:10.0.0.5
238,4769,2024-03-26 22:09:21.732080,azradmin@CSECLAB.TEST,krbtgt,::ffff:10.0.0.5
239,4769,2024-03-27 19:55:41.322411,DC$@CSECLAB.TEST,DC$,::1
240,4769,2024-03-27 19:55:41.539305,DC$@CSECLAB.TEST,DC$,::1
241,4769,2024-03-27 19:55:41.541983,DC$@CSECLAB.TEST,DC$,::1
242,4769,2024-03-27 19:55:41.542303,DC$@CSECLAB.TEST,krbtgt,::1
243,4769,2024-03-27 19:55:41.570684,DC$@CSECLAB.TEST,DC$,::1
244,4769,2024-03-27 19:55:41.897669,DC$@CSECLAB.TEST,DC$,::1
245,4769,2024-03-27 19:55:41.950453,DC$@CSECLAB.TEST,DC$,::1
246,4769,2024-03-27 19:55:42.611647,DC$@CSECLAB.TEST,DC$,::1
247,4769,2024-03-27 19:55:42.628738,DC$@CSECLAB.TEST,DC$,::1
248,4769,2024-03-27 19:55:53.628593,SERVER$@CSECLAB.TEST,DC$,::ffff:10.0.0.6
249,4769,2024-03-27 19:55:53.631102,SERVER$@CSECLAB.TEST,krbtgt,::ffff:10.0.0.6
250,4769,2024-03-27 19:55:53.856756,SERVER$@CSECLAB.TEST,DC$,::ffff:10.0.0.6
251,4769,2024-03-27 19:55:53.884182,SERVER$@CSECLAB.TEST,SERVER$,::ffff:10.0.0.6
252,4769,2024-03-27 19:55:54.022026,SERVER$@CSECLAB.TEST,DC$,::ffff:10.0.0.6
253,4769,2024-03-27 19:55:54.023670,SERVER$@CSECLAB.TEST,krbtgt,::ffff:10.0.0.6
254,4769,2024-03-27 19:55:59.904751,SERVER$@CSECLAB.TEST,DC$,::ffff:10.0.0.6
255,4769,2024-03-27 20:04:59.925131,DC$@CSECLAB.TEST,DC$,::1
256,4769,2024-03-27 20:07:03.474190,SERVER$@CSECLAB.TEST,DC$,::ffff:10.0.0.6
257,4769,2024-03-27 20:09:58.397036,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
258,4769,2024-03-27 20:10:11.340721,DC$@CSECLAB.TEST,DC$,::1
259,4769,2024-03-27 20:10:43.067190,DC$@CSECLAB.TEST,DC$,::1
260,4769,2024-03-27 20:13:58.504211,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
261,4769,2024-03-27 20:13:58.506020,WIN10$@CSECLAB.TEST,krbtgt,::ffff:10.0.0.5
262,4769,2024-03-27 20:54:14.822203,azradmin@CSECLAB.TEST,DC$,::1
263,4769,2024-03-27 20:55:09.594786,DC$@CSECLAB.TEST,DC$,::1
264,4769,2024-03-27 20:55:09.595127,DC$@CSECLAB.TEST,krbtgt,::1
265,4769,2024-03-27 20:55:20.583004,SERVER$@CSECLAB.TEST,DC$,::ffff:10.0.0.6
266,4769,2024-03-27 20:55:39.756676,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
267,4769,2024-03-27 20:55:39.758947,WIN10$@CSECLAB.TEST,krbtgt,::ffff:10.0.0.5
268,4769,2024-03-27 20:55:44.156143,WIN10$@CSECLAB.TEST,DC$,::ffff:10.0.0.5
269,4769,2024-03-27 21:15:29.523077,DC$@CSECLAB.TEST,DC$,::1
270,4769,2024-03-27 21:15:29.720919,DC$@CSECLAB.TEST,DC$,::1
271,4769,2024-03-27 21:15:29.721264,DC$@CSECLAB.TEST,krbtgt,::1
272,4769,2024-03-27 21:15:29.740677,DC$@CSECLAB.TEST,DC$,::1
273,4769,2024-03-27 21:15:29.756615,DC$@CSECLAB.TEST,DC$,::1
274,4769,2024-03-27 21:15:30.162176,DC$@CSECLAB.TEST,DC$,::1
275,4769,2024-03-27 21:15:30.198549,DC$@CSECLAB.TEST,DC$,::1
276,4769,2024-03-27 21:15:31.292559,DC$@CSECLAB.TEST,DC$,::1
277,4769,2024-03-27 21:15:31.303301,DC$@CSECLAB.TEST,DC$,::1
278,4769,2024-03-27 21:15:40.619389,azradmin@CSECLAB.TEST,DC$,::1
279,4769,2024-03-27 21:24:48.480030,DC$@CSECLAB.TEST,DC$,::1
280,4769,2024-03-27 21:29:59.517075,DC$@CSECLAB.TEST,DC$,::1
281,4769,2024-03-27 21:30:30.831120,DC$@CSECLAB.TEST,DC$,::1
